time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	
9.867640029768631393e+01 1.087170929647181339e+02 8.541147529837338936e+01 1.005846111760184698e+02 1.035935030555030494e+02
9.858878595727141203e+01 1.010766161275866750e+02 9.541091328339342681e+01 1.108074731158119448e+02 1.018827206707001238e+02
7.956910127401377508e+01 9.094311776183863572e+01 8.425551173304228314e+01 1.066252265899641714e+02 9.479981110061706318e+01
7.663633147145813496e+01 9.997792077721024384e+01 1.053378026857742498e+02 1.054601005095605899e+02 9.620971316389078254e+01
8.361222947847288367e+01 9.040713069620045417e+01 1.001072156536577324e+02 1.055629642304906497e+02 1.090865830361707083e+02
8.454355742999760537e+01 8.791096538606085176e+01 8.712428044120873949e+01 9.938876832991377341e+01 1.148434315493664428e+02
9.461595718221218476e+01 1.024649800364643966e+02 8.403638435137924034e+01 1.003843270853268308e+02 1.245481711451338924e+02
9.067226710711560145e+01 1.043980819764539234e+02 9.289181683571126769e+01 1.056017100717624402e+02 1.221105405017088401e+02
8.080511862068262019e+01 1.000197240447193963e+02 9.047038980042960077e+01 9.596561568071510351e+01 1.215900031991381809e+02
7.214034153900358604e+01 9.266350483086333156e+01 8.462055688014007160e+01 1.007925358928102213e+02 1.339212924829797942e+02
8.615952248279685932e+01 9.186601294407265073e+01 1.022734708695194001e+02 9.518596036026146123e+01 8.085274662701721127e+01
9.569843802682942169e+01 9.146849207141235638e+01 7.992867377399500128e+01 1.001713763005359112e+02 9.378972944027515268e+01
9.633448494174264454e+01 1.035543492888362209e+02 9.226471218828554299e+01 1.047165452363421139e+02 1.102887863555463355e+02
9.763119842503940049e+01 9.896099123860406621e+01 8.347549118571448901e+01 9.800179053411591212e+01 1.056774532858681823e+02
7.187975174975622394e+01 9.446009561810190291e+01 6.643133524579852178e+01 9.913551247646773845e+01 9.443555407416840808e+01
8.683262652900860701e+01 1.027027625806146318e+02 7.164309739312233205e+01 1.120469341844892739e+02 8.528526843164472382e+01
1.044976144234800444e+02 1.021442197601741668e+02 9.164342539268506016e+01 1.050893025195302357e+02 9.339425746271570006e+01
9.454357187137452456e+01 9.406665000993690740e+01 8.877110347358188847e+01 1.047901605303103025e+02 9.118187607516890125e+01
9.986991199801515506e+01 9.438590418558386830e+01 8.286529820670229185e+01 9.374416981112942437e+01 8.707080902256522847e+01
9.565092713953187342e+01 9.272504570462831452e+01 8.955050508283606803e+01 1.015056278586140479e+02 8.371173380381523543e+01
8.889686757041219778e+01 8.279538705129422738e+01 7.156310957936057093e+01 9.714002749940894432e+01 1.145902646990559646e+02
8.661269400123624962e+01 1.043186121148947052e+02 8.344276704550568979e+01 9.881942336502926594e+01 9.381353654769220896e+01
8.677348312379562856e+01 9.878697135986467970e+01 8.927688463123780593e+01 1.084624894797841819e+02 1.067062233812624328e+02
9.026494624941764755e+01 9.462505199582683701e+01 7.396161838120148957e+01 9.224713948218222015e+01 1.018092261602108834e+02
9.803467345575963066e+01 9.112177646247501173e+01 8.935768425072566856e+01 1.216397087138653319e+02 9.410013299777040174e+01
9.044815129277796473e+01 9.390735359134107796e+01 7.306413200551210707e+01 9.957347927740273974e+01 9.959627069162887381e+01
8.164043854496459574e+01 9.407261015898660617e+01 6.803905576487842666e+01 9.336876369539011478e+01 9.199636140265609185e+01
8.907053208383959486e+01 8.999092987755399520e+01 9.378157730795537361e+01 9.283001273937651376e+01 1.006954364722674313e+02
9.199366738337033667e+01 8.541269915890951836e+01 1.061608898542753536e+02 9.303803498906761149e+01 1.109245848163997152e+02
8.143032026649862587e+01 1.041116032249252328e+02 7.863583285199700867e+01 1.029410785349347179e+02 1.022841468348286753e+02
9.383567088853766336e+01 1.026578750246397220e+02 8.242418269339400183e+01 1.093429319959885504e+02 9.214877707101035753e+01
9.335723258005039327e+01 9.844772834617359081e+01 9.509153152981748747e+01 9.534326877720808113e+01 9.709200926975441348e+01
9.662309435737650176e+01 9.100154293126746552e+01 8.407397566083461982e+01 9.101942118619196265e+01 9.548333007307317644e+01
9.822586335203666863e+01 8.285154296698580367e+01 9.887311921326860897e+01 8.876962929910030198e+01 1.049623493898592983e+02
9.814265256480004496e+01 9.920262256313094440e+01 1.100854284057626842e+02 1.317244399570379585e+02 1.039533116295647659e+02
9.032410069781938944e+01 1.032090266838586956e+02 8.736838367201420397e+01 8.868547243606582242e+01 1.087193108376631159e+02
9.812963042247167778e+01 9.455023379592591937e+01 8.805060654894626282e+01 9.027548216313418550e+01 8.959640264385390651e+01
9.701113158483394727e+01 9.876181282233589798e+01 8.271918938125222098e+01 1.139558356595533724e+02 9.355908669932807697e+01
8.640553446937846616e+01 9.248384467478848592e+01 8.004383812663928666e+01 1.162875089452936237e+02 1.049934900533354494e+02
9.379539616420707659e+01 8.512997938406762444e+01 7.859358457587347857e+01 1.012515132120485646e+02 1.009561937345131355e+02
8.867355697878292631e+01 8.218298261020900952e+01 9.927550781642068500e+01 9.805646808621537502e+01 1.025124703205661234e+02
9.021942022515752058e+01 1.066733542105850745e+02 7.787190779538732954e+01 1.056032038286871142e+02 8.165881473542501112e+01
8.012156310337883269e+01 1.006728593844908062e+02 7.407076394141898845e+01 8.510637220466156805e+01 1.221115045673352313e+02
9.540416913846675584e+01 9.679804840371444641e+01 9.056067550623764362e+01 9.259118489885176473e+01 1.107411166431062099e+02
1.130062231681748273e+02 9.362349482980124549e+01 8.627477973834950831e+01 1.026523528748804210e+02 1.192860976109180058e+02
6.903021002406556761e+01 9.639738326206307306e+01 7.843680160698319526e+01 9.943028786414204490e+01 8.920332388783526767e+01
6.311540532583903484e+01 9.023063134297984789e+01 1.026689920611232907e+02 8.757708174105476928e+01 1.098755135393325162e+02
7.460625740352671187e+01 1.129404927988800864e+02 1.023609882712821104e+02 8.932463007488064477e+01 1.043605510782730619e+02
8.156406141890280992e+01 1.184955246547232264e+02 1.041941118245273117e+02 1.195209982475214900e+02 1.087260155861353041e+02
8.366165700940729266e+01 1.159786171756680062e+02 1.040643651179975961e+02 1.163003939378416902e+02 9.408523846408505165e+01
8.701884446661767925e+01 1.145720789971401672e+02 9.354357876523073401e+01 1.165211389797036787e+02 9.380990919340224821e+01
8.549039503693886388e+01 1.094814150600138589e+02 8.899112767651982381e+01 1.213243913714790381e+02 9.724453557671485271e+01
9.615814884084458924e+01 1.088418872962041632e+02 9.883156551073010121e+01 1.191604158412828696e+02 9.900619711613444451e+01
9.754861709519535395e+01 8.465899293183647956e+01 9.602755838009171896e+01 1.388455465953861960e+02 1.111140417252991028e+02
9.492434449053557444e+01 8.339080921233275490e+01 7.851948570384247716e+01 1.160409706570100354e+02 9.421602960574475105e+01
1.020543551769280413e+02 7.561865264495266103e+01 8.965615600350372461e+01 1.166024677712749735e+02 8.914692368711347115e+01
8.286942897493145210e+01 8.274825408526049841e+01 9.552802948438632313e+01 1.307136881133651798e+02 1.074651687770917050e+02
9.636702118611975720e+01 8.825485648726764509e+01 8.829700358686646666e+01 1.255717266386732831e+02 1.080694339352990596e+02
9.415738494692399740e+01 9.549041836381819337e+01 9.211672504261508720e+01 1.242416406574446199e+02 1.205352184377668294e+02
1.040347490815389619e+02 9.696169956492650499e+01 9.603776694664767888e+01 1.194693109897140886e+02 1.187908079353978223e+02
1.018156618528131787e+02 9.971119199480465056e+01 8.775754802204114924e+01 9.117692456506837573e+01 1.149765125451723691e+02
1.019556396273152643e+02 1.040817624553051672e+02 9.578819165898873678e+01 1.044888152165204502e+02 1.065502034247458880e+02
8.863264956304354314e+01 1.014693469722329411e+02 8.379187302072182320e+01 1.228434590481744237e+02 1.023522906713492233e+02
8.238042407419013102e+01 9.640321538963175385e+01 8.515741823159881108e+01 9.711625979820934162e+01 8.870693434882747397e+01
9.788329905958070754e+01 9.194603747373469105e+01 7.706147088288348357e+01 9.088359905913881676e+01 9.335794092249689413e+01
8.479089778851636083e+01 1.101101638744713966e+02 7.843655210605263051e+01 8.772881961580773691e+01 9.646788799505104350e+01
8.940245268473594820e+01 1.095016148430299410e+02 7.687690247440609426e+01 8.869148576157104458e+01 9.932257710623073876e+01
8.445545603393556178e+01 9.387222900512909973e+01 6.738302346616102056e+01 1.182437478421394559e+02 1.018192183245349582e+02
8.736193120381817323e+01 9.505252774248177161e+01 8.026884095852366841e+01 1.178341222068528538e+02 8.961457383619276129e+01
8.531117719784434428e+01 1.039620208620917907e+02 7.284507223959539601e+01 9.175745341578686975e+01 9.399883041541895068e+01
8.562446966987826613e+01 9.082582220192881550e+01 9.909955757145935706e+01 9.181994442812838031e+01 1.017202252618114073e+02
8.685639350018334426e+01 9.221345365085295498e+01 9.759394556130958165e+01 1.146904550722383362e+02 1.020134763133524274e+02
9.541175184164404754e+01 9.599718023336761519e+01 9.579438414919636102e+01 1.041760276980538151e+02 8.727207600152057410e+01
9.356504016915945954e+01 9.923340224713192015e+01 8.907797812170709051e+01 9.696916173302284392e+01 8.705009843657184376e+01
9.537451162382119207e+01 8.698179580719032344e+01 9.736810030045771214e+01 1.010608567213587321e+02 1.036787921086956601e+02
9.348904247092427511e+01 1.139570468846967799e+02 9.780726877943253328e+01 1.115939287781287135e+02 1.123463168143672419e+02
9.639759504137148838e+01 9.461279393912349178e+01 1.066391576321599075e+02 1.077283938766634037e+02 1.169491275623879005e+02
8.133592592420704648e+01 9.805785659110428298e+01 1.027697947724310552e+02 9.336820344327809096e+01 1.202085851268529098e+02
7.722579309279282711e+01 1.025187179341231172e+02 9.675155365836739918e+01 1.099263135400729965e+02 9.690706230569669799e+01
8.427637198788612238e+01 8.885393885394718438e+01 8.916216547595858799e+01 1.049690525076905203e+02 9.645567610823633231e+01
9.764740832171870011e+01 8.868798522647105642e+01 8.035643352930034666e+01 9.044521363677679915e+01 1.177034078481456731e+02
7.403089541247217653e+01 1.086462688193628878e+02 8.949336864792132928e+01 1.006037746639726151e+02 9.646616475354275622e+01
8.732302739431450789e+01 1.092745693455595273e+02 8.718373582885263318e+01 1.078025030330232283e+02 1.053740749749259749e+02
8.994143906696632484e+01 9.877622694480608345e+01 8.745928126365858191e+01 9.598414026842171154e+01 9.347260827390839211e+01
7.626340727302154221e+01 1.008176661082501511e+02 9.439435403211885500e+01 9.513257547285512317e+01 9.271591344856435057e+01
1.003694645290514131e+02 1.066852484706486166e+02 9.348343158524470198e+01 9.214513432146858918e+01 1.151772782975830012e+02
9.763796717491776178e+01 1.081858053462316889e+02 1.120198466802522148e+02 1.107604165913333105e+02 1.118669895349091803e+02
8.881971205040358086e+01 9.070243017097463678e+01 1.043577930099196607e+02 1.002460361855842024e+02 1.172340955437449139e+02
8.369689399350163228e+01 9.266612662890364049e+01 1.000136465868102675e+02 1.101986522233154204e+02 1.133559300586358773e+02
8.972236327604268524e+01 9.609490081336325318e+01 8.167853441014517557e+01 1.292624516341545018e+02 9.698592319180373522e+01
1.026740436148965046e+02 1.250587745115203546e+02 8.343589447501079803e+01 1.067058927890355875e+02 1.109536325372926910e+02
1.074718256388508735e+02 9.570117851284931021e+01 8.908029408394898496e+01 1.197416235980187338e+02 9.656604808037837984e+01
7.724687096150316279e+01 9.645403923354344045e+01 9.541855480974261638e+01 8.636383399165080732e+01 1.138547565045350041e+02
7.640571518019409325e+01 9.304207834985606951e+01 8.630094350959967642e+01 8.745241799979213226e+01 1.061600516751587975e+02
8.237972748996422467e+01 1.075890588701384303e+02 8.908605974025125818e+01 1.012414193755475793e+02 1.161231461527106887e+02
9.884231479195702263e+01 1.063466506166039665e+02 9.157405899279126515e+01 1.112910691556843261e+02 9.009869201303270358e+01
1.011575841222557273e+02 8.583311492397133691e+01 8.894059994979062367e+01 9.143608538927432505e+01 9.184614898972151309e+01
1.095201180832742409e+02 8.596873052650374802e+01 7.928980868268999416e+01 1.103832636684172286e+02 9.523267350224239181e+01
8.500585918167953992e+01 8.876980256681542869e+01 9.209267494916463193e+01 9.550255156721796368e+01 9.417604828239552717e+01
9.487996371780388927e+01 7.932773869200316597e+01 8.947326377853228507e+01 9.582916442490022746e+01 9.990796732811091374e+01
1.018641346103009795e+02 1.078857538878956461e+02 1.006318113653254755e+02 9.728870089041690505e+01 7.696478088120642269e+01
1.021119132377241527e+02 1.101765297142515152e+02 1.008887596565226232e+02 1.033126258844663710e+02 1.317949671824425195e+02
9.468975496029523242e+01 8.866548880660822363e+01 1.109993865270630522e+02 1.046053092355108163e+02 1.360494121309949946e+02
1.177108197554177877e+02 1.010498950114814249e+02 9.848247708118266530e+01 9.486545876052545623e+01 7.860852594854625863e+01
1.019186532414598787e+02 1.000787145937145510e+02 9.512233098432797362e+01 8.929503662571900691e+01 1.283208322968651487e+02
1.002193115751997254e+02 1.158381218010975431e+02 9.432664039596421901e+01 8.413760846904301616e+01 1.027588619814994502e+02
1.053429867814208620e+02 1.175271672670071439e+02 9.218814652887209604e+01 1.120095366376035457e+02 1.031769144256929707e+02
9.960412609916826909e+01 8.974584761603587424e+01 1.000441273445802750e+02 1.134462245086993022e+02 8.982070372307305206e+01
9.161507408905720240e+01 9.566742346835388844e+01 9.892771429131352079e+01 9.747846089758769494e+01 1.088624180814040585e+02
1.057078708066655679e+02 1.022732565139156833e+02 1.003159598615023640e+02 9.168501060433172256e+01 1.124646876922024461e+02
1.026175080043622927e+02 9.808540362917804600e+01 9.432551080866504378e+01 1.002499421517114797e+02 1.003473797710832827e+02
9.584951406044723399e+01 8.418930016151774964e+01 1.010905305798823264e+02 9.684013844881549460e+01 9.271395643888433824e+01
9.345338656662760002e+01 8.741813623833013480e+01 1.010452019879136714e+02 1.067843865316346950e+02 9.757731328436199192e+01
9.113951967059927028e+01 8.833938954785082842e+01 9.414059920624896449e+01 1.096803010462767958e+02 1.015181995091584497e+02
8.928445044412342213e+01 8.852305641215232868e+01 9.946689357747918336e+01 1.015647344751810408e+02 1.027653950986717604e+02
9.236303840860155390e+01 9.366816985086936143e+01 7.500477967528266277e+01 1.215816605550672591e+02 1.046810519915016044e+02
9.169212846583803866e+01 1.041471510132119676e+02 7.390257372094364996e+01 8.610816149444956125e+01 1.176305789240758486e+02
9.616699437107210713e+01 9.591076911825268780e+01 9.687020411194072267e+01 8.535606072116748066e+01 1.068511018826168169e+02
7.686565407488620849e+01 9.121885564982993344e+01 9.604245525512251902e+01 1.081359475041214608e+02 1.136180140605579965e+02
9.787661807426638916e+01 8.335574041745582008e+01 7.937053712306803277e+01 1.055923474565584002e+02 9.945136011404572685e+01
8.853693132645298647e+01 1.110034386051391522e+02 9.224434423290844620e+01 1.089557614500993168e+02 1.009062458846060792e+02
9.354399139982442080e+01 1.048647607391248187e+02 9.331514603344422198e+01 8.922546175188833217e+01 9.679962471270067681e+01
9.365545395854888966e+01 9.469491335059920800e+01 8.541116546422283307e+01 9.519958871859461169e+01 1.019693519124306818e+02
9.118824690579144487e+01 9.082059530350797161e+01 9.027326541593437526e+01 1.289468937471943377e+02 1.121521715881851691e+02
9.194675160253754598e+01 8.447001374062904233e+01 8.554792246065635197e+01 9.900563431685002058e+01 1.096157025898883148e+02
9.097585291365426485e+01 7.680762356087163312e+01 7.987903917556795363e+01 9.107177744083371351e+01 1.078820983392076585e+02
7.472761287030380117e+01 8.725313848846586495e+01 1.010506238259271754e+02 9.304981052660214402e+01 1.060416477358850500e+02
8.446225036219304627e+01 1.074163553513245404e+02 7.487543906374742164e+01 9.380742506482241083e+01 1.052608766714582771e+02
